Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[204]    0.0    0.00    0.00       2         alloc_and_load_actual_fc [204]
                0.00    0.00       2/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/2           check_netlist [271]
                0.00    0.00       1/2           check_for_duplicate_block_names [269]
[205]    0.0    0.00    0.00       2         alloc_hash_table [205]
                0.00    0.00       2/171         my_calloc [151]
-----------------------------------------------
                0.00    0.00       2/2           alloc_and_load_pin_to_track_map [189]
[206]    0.0    0.00    0.00       2         alloc_matrix4 [206]
                0.00    0.00     254/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       2/2           alloc_and_load_pin_to_track_map [189]
[207]    0.0    0.00    0.00       2         check_all_tracks_reach_pins [207]
                0.00    0.00       2/171         my_calloc [151]
-----------------------------------------------
                0.00    0.00       1/2           check_netlist [271]
                0.00    0.00       1/2           check_for_duplicate_block_names [269]
[208]    0.0    0.00    0.00       2         free_hash_table [208]
-----------------------------------------------
                0.00    0.00       1/2           alloc_routing_structs [9]
                0.00    0.00       1/2           free_routing_structs [293]
[209]    0.0    0.00    0.00       2         free_rr_graph [209]
                0.00    0.00       1/4           free_chunk_memory [183]
                0.00    0.00       1/1           free_rr_node_indices [294]
-----------------------------------------------
                0.00    0.00       1/2           try_place [2]
                0.00    0.00       1/2           setup_chan_width [320]
[210]    0.0    0.00    0.00       2         init_chan [210]
                0.00    0.00      36/36          comp_width [173]
-----------------------------------------------
                0.00    0.00       2/2           alloc_and_load_pin_to_track_map [189]
[211]    0.0    0.00    0.00       2         load_uniform_switch_pattern [211]
-----------------------------------------------
                0.00    0.00       1/2           read_netlist [316]
                0.00    0.00       1/2           print_place [315]
[212]    0.0    0.00    0.00       2         my_fopen [212]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[213]    0.0    0.00    0.00       1         CheckArch [213]
                0.00    0.00       1/1           CheckSwitches [217]
                0.00    0.00       1/1           CheckSegments [215]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[214]    0.0    0.00    0.00       1         CheckOptions [214]
-----------------------------------------------
                0.00    0.00       1/1           CheckArch [213]
[215]    0.0    0.00    0.00       1         CheckSegments [215]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[216]    0.0    0.00    0.00       1         CheckSetup [216]
-----------------------------------------------
                0.00    0.00       1/1           CheckArch [213]
[217]    0.0    0.00    0.00       1         CheckSwitches [217]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [238]
[218]    0.0    0.00    0.00       1         InitArch [218]
                0.00    0.00       6/6           alloc_and_load_grid [178]
                0.00    0.00       5/5           freeGrid [181]
                0.00    0.00       2/171         my_calloc [151]
                0.00    0.00       2/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[219]    0.0    0.00    0.00       1         IsTimingEnabled [219]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[220]    0.0    0.00    0.00       1         PrintTitle [220]
-----------------------------------------------
                0.00    0.00       1/1           ProcessDevice [222]
[221]    0.0    0.00    0.00       1         ProcessChanWidthDistr [221]
                0.00    0.00       3/41          FindElement [172]
                0.00    0.00       3/222         FreeNode [137]
                0.00    0.00       2/2           ProcessChanWidthDistrDir [194]
                0.00    0.00       1/183         FindProperty [147]
                0.00    0.00       1/125         ezxml_set_attr [160]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [244]
[222]    0.0    0.00    0.00       1         ProcessDevice [222]
                0.00    0.00       8/183         FindProperty [147]
                0.00    0.00       8/125         ezxml_set_attr [160]
                0.00    0.00       5/41          FindElement [172]
                0.00    0.00       5/222         FreeNode [137]
                0.00    0.00       1/1           ProcessChanWidthDistr [221]
                0.00    0.00       1/3774        my_atoi [99]
-----------------------------------------------
                0.00    0.00       1/1           ProcessTypes [227]
[223]    0.0    0.00    0.00       1         ProcessIO [223]
                0.00    0.00      17/383841      my_malloc [70]
                0.00    0.00       3/183         FindProperty [147]
                0.00    0.00       3/125         ezxml_set_attr [160]
                0.00    0.00       2/41          FindElement [172]
                0.00    0.00       2/222         FreeNode [137]
                0.00    0.00       1/221         CheckElement [143]
                0.00    0.00       1/3774        my_atoi [99]
                0.00    0.00       1/3           Process_Fc [187]
                0.00    0.00       1/5           alloc_matrix3 [180]
                0.00    0.00       1/171         my_calloc [151]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [244]
[224]    0.0    0.00    0.00       1         ProcessLayout [224]
                0.00    0.00       2/183         FindProperty [147]
                0.00    0.00       1/125         ezxml_set_attr [160]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [244]
[225]    0.0    0.00    0.00       1         ProcessSegments [225]
                0.00    0.00       6/183         FindProperty [147]
                0.00    0.00       6/125         ezxml_set_attr [160]
                0.00    0.00       4/222         FreeNode [137]
                0.00    0.00       3/383841      my_malloc [70]
                0.00    0.00       3/41          FindElement [172]
                0.00    0.00       2/2           ProcessCB_SB [193]
                0.00    0.00       1/7           CountChildren [175]
                0.00    0.00       1/43          ezxml_child [171]
                0.00    0.00       1/3774        my_atoi [99]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [244]
[226]    0.0    0.00    0.00       1         ProcessSwitches [226]
                0.00    0.00       8/183         FindProperty [147]
                0.00    0.00       8/125         ezxml_set_attr [160]
                0.00    0.00       1/7           CountChildren [175]
                0.00    0.00       1/383841      my_malloc [70]
                0.00    0.00       1/43          ezxml_child [171]
                0.00    0.00       1/1359        my_strdup [103]
                0.00    0.00       1/222         FreeNode [137]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [244]
[227]    0.0    0.00    0.00       1         ProcessTypes [227]
                0.00    0.00      17/222         FreeNode [137]
                0.00    0.00      15/41          FindElement [172]
                0.00    0.00       2/221         CheckElement [143]
                0.00    0.00       2/2           ProcessTypeProps [196]
                0.00    0.00       2/2           ProcessSubblocks [195]
                0.00    0.00       2/3           Process_Fc [187]
                0.00    0.00       2/2           SetupPinClasses [199]
                0.00    0.00       2/2           SetupPinLocations [200]
                0.00    0.00       2/2           SetupGridLocations [198]
                0.00    0.00       2/2           SetupTypeTiming [203]
                0.00    0.00       1/7           CountChildren [175]
                0.00    0.00       1/383841      my_malloc [70]
                0.00    0.00       1/1           SetupEmptyType [231]
                0.00    0.00       1/1           ProcessIO [223]
-----------------------------------------------
                0.00    0.00       1/1           ProcessOption [186]
[228]    0.0    0.00    0.00       1         ReadInt [228]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[229]    0.0    0.00    0.00       1         ReadOptions [229]
                0.00    0.00       4/1359        my_strdup [103]
                0.00    0.00       3/3           ProcessOption [186]
                0.00    0.00       1/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [238]
[230]    0.0    0.00    0.00       1         SetupAnnealSched [230]
-----------------------------------------------
                0.00    0.00       1/1           ProcessTypes [227]
[231]    0.0    0.00    0.00       1         SetupEmptyType [231]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [238]
[232]    0.0    0.00    0.00       1         SetupOperation [232]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [238]
[233]    0.0    0.00    0.00       1         SetupPlacerOpts [233]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [238]
[234]    0.0    0.00    0.00       1         SetupRouterOpts [234]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [238]
[235]    0.0    0.00    0.00       1         SetupRoutingArch [235]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [238]
[236]    0.0    0.00    0.00       1         SetupSwitches [236]
                0.00    0.00       1/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [238]
[237]    0.0    0.00    0.00       1         SetupTiming [237]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[238]    0.0    0.00    0.00       1         SetupVPR [238]
                0.00    0.00       1/1           SetupOperation [232]
                0.00    0.00       1/1           SetupPlacerOpts [233]
                0.00    0.00       1/1           SetupAnnealSched [230]
                0.00    0.00       1/1           SetupRouterOpts [234]
                0.00    0.00       1/1           XmlReadArch [244]
                0.00    0.00       1/1           SetupSwitches [236]
                0.00    0.00       1/1           SetupRoutingArch [235]
                0.00    0.00       1/1           SetupTiming [237]
                0.00    0.00       1/1           my_srandom [313]
                0.00    0.00       1/1           read_netlist [316]
                0.00    0.00       1/1           load_subblock_info_to_type [312]
                0.00    0.00       1/1           check_netlist [271]
                0.00    0.00       1/1           InitArch [218]
-----------------------------------------------
                0.00    0.00       1/1           ShowPlacerOpts [241]
[239]    0.0    0.00    0.00       1         ShowAnnealSched [239]
-----------------------------------------------
                0.00    0.00       1/1           ShowSetup [243]
[240]    0.0    0.00    0.00       1         ShowOperation [240]
-----------------------------------------------
                0.00    0.00       1/1           ShowSetup [243]
[241]    0.0    0.00    0.00       1         ShowPlacerOpts [241]
                0.00    0.00       1/1           ShowAnnealSched [239]
-----------------------------------------------
                0.00    0.00       1/1           ShowSetup [243]
[242]    0.0    0.00    0.00       1         ShowRoutingArch [242]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[243]    0.0    0.00    0.00       1         ShowSetup [243]
                0.00    0.00       1/1           ShowOperation [240]
                0.00    0.00       1/1           ShowPlacerOpts [241]
                0.00    0.00       1/1           ShowRoutingArch [242]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [238]
[244]    0.0    0.00    0.00       1         XmlReadArch [244]
                0.00    0.00       6/222         FreeNode [137]
                0.00    0.00       5/41          FindElement [172]
                0.00    0.00       1/1           ezxml_parse_file [278]
                0.00    0.00       1/221         CheckElement [143]
                0.00    0.00       1/1           ProcessLayout [224]
                0.00    0.00       1/1           ProcessDevice [222]
                0.00    0.00       1/1           ProcessTypes [227]
                0.00    0.00       1/1           ProcessSwitches [226]
                0.00    0.00       1/1           ProcessSegments [225]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [8]
[245]    0.0    0.00    0.00       1         alloc_and_assign_internal_structures [245]
                0.00    0.00       2/437         alloc_matrix [130]
                0.00    0.00       1/1           alloc_net [262]
                0.00    0.00       1/1           alloc_block [259]
                0.00    0.00       1/1           reset_placement [317]
-----------------------------------------------
                0.00    0.00       1/1           alloc_route_structs [266]
[246]    0.0    0.00    0.00       1         alloc_and_load_clb_opins_used_locally [246]
                0.00    0.00       5/383841      my_malloc [70]
                0.00    0.00       2/4           get_class_range_for_block [185]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [254]
[247]    0.0    0.00    0.00       1         alloc_and_load_fanout_counts [247]
                0.00    0.00     138/171         my_calloc [151]
                0.00    0.00     138/437         alloc_matrix [130]
                0.00    0.00     138/276         load_one_fb_fanout_count [134]
                0.00    0.00       2/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_placement_structs [251]
[248]    0.0    0.00    0.00       1         alloc_and_load_for_fast_cost_update [248]
                0.00    0.00      24/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [10]
[249]    0.0    0.00    0.00       1         alloc_and_load_perturb_ipins [249]
                0.00    0.00       1/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [254]
[250]    0.0    0.00    0.00       1         alloc_and_load_pin_mappings [250]
                0.00    0.00    2438/383841      my_malloc [70]
                0.00    0.00     138/437         alloc_matrix [130]
-----------------------------------------------
                0.00    0.00       1/1           try_place [2]
[251]    0.0    0.00    0.00       1         alloc_and_load_placement_structs [251]
                0.00    0.00    2052/383841      my_malloc [70]
                0.00    0.00       1/437         alloc_matrix [130]
                0.00    0.00       1/1           alloc_and_load_unique_pin_list [258]
                0.00    0.00       1/1           alloc_and_load_for_fast_cost_update [248]
-----------------------------------------------
                0.00    0.00       1/1           alloc_routing_structs [9]
[252]    0.0    0.00    0.00       1         alloc_and_load_rr_node_route_structs [252]
                0.00    0.00       1/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [10]
[253]    0.0    0.00    0.00       1         alloc_and_load_seg_details [253]
                0.00    0.00     265/383841      my_malloc [70]
                0.00    0.00       1/1           get_seg_track_counts [306]
-----------------------------------------------
                0.00    0.00       1/1           alloc_lookups_and_criticalities [7]
[254]    0.0    0.00    0.00       1         alloc_and_load_timing_graph [254]
                0.00    0.00       1/1           alloc_and_load_fanout_counts [247]
                0.00    0.00       1/1           alloc_and_load_pin_mappings [250]
                0.00    0.00       1/1           alloc_and_load_tnodes_and_net_mapping [257]
                0.00    0.00       1/1           alloc_and_load_timing_graph_levels [255]
                0.00    0.00       1/1           check_timing_graph [273]
                0.00    0.00       1/1           free_fanout_counts [284]
                0.00    0.00       1/1           alloc_net_slack [265]
                0.00    0.00       1/1           free_pin_mappings [289]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [254]
[255]    0.0    0.00    0.00       1         alloc_and_load_timing_graph_levels [255]
                0.00    0.00    5604/5604        insert_in_int_list [90]
                0.00    0.00      57/57          alloc_ivector_and_copy_int_list [169]
                0.00    0.00       1/1           alloc_and_load_tnode_fanin_and_check_edges [256]
                0.00    0.00       1/383841      my_malloc [70]
                0.00    0.00       1/5           my_realloc [182]
                0.00    0.00       1/1           free_int_list [286]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph_levels [255]
[256]    0.0    0.00    0.00       1         alloc_and_load_tnode_fanin_and_check_edges [256]
                0.00    0.00       1/171         my_calloc [151]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [254]
[257]    0.0    0.00    0.00       1         alloc_and_load_tnodes_and_net_mapping [257]
                0.00    0.00     138/138         build_fb_tnodes [153]
                0.00    0.00     138/138         build_subblock_tnodes [154]
                0.00    0.00       3/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_placement_structs [251]
[258]    0.0    0.00    0.00       1         alloc_and_load_unique_pin_list [258]
                0.00    0.00       3/171         my_calloc [151]
                0.00    0.00       1/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_assign_internal_structures [245]
[259]    0.0    0.00    0.00       1         alloc_block [259]
                0.00    0.00       5/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           alloc_lookups_and_criticalities [7]
[260]    0.0    0.00    0.00       1         alloc_crit [260]
                0.00    0.00     511/6904        my_chunk_malloc [89]
                0.00    0.00       1/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [8]
[261]    0.0    0.00    0.00       1         alloc_delta_arrays [261]
                0.00    0.00       4/437         alloc_matrix [130]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_assign_internal_structures [245]
[262]    0.0    0.00    0.00       1         alloc_net [262]
                0.00    0.00       4/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           alloc_lookups_and_criticalities [7]
[263]    0.0    0.00    0.00       1         alloc_net_delay [263]
                0.00    0.00     511/6904        my_chunk_malloc [89]
                0.00    0.00       1/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           rr_graph_externals [38]
[264]    0.0    0.00    0.00       1         alloc_net_rr_terminals [264]
                0.00    0.00       1/383841      my_malloc [70]
                0.00    0.00       1/6904        my_chunk_malloc [89]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [254]
[265]    0.0    0.00    0.00       1         alloc_net_slack [265]
                0.00    0.00     511/6904        my_chunk_malloc [89]
                0.00    0.00       1/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           alloc_routing_structs [9]
[266]    0.0    0.00    0.00       1         alloc_route_structs [266]
                0.00    0.00       3/383841      my_malloc [70]
                0.00    0.00       1/171         my_calloc [151]
                0.00    0.00       1/1           alloc_and_load_clb_opins_used_locally [246]
-----------------------------------------------
                0.00    0.00       1/1           alloc_timing_driven_route_structs [268]
[267]    0.0    0.00    0.00       1         alloc_route_tree_timing_structs [267]
                0.00    0.00       1/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           alloc_routing_structs [9]
[268]    0.0    0.00    0.00       1         alloc_timing_driven_route_structs [268]
                0.00    0.00       3/383841      my_malloc [70]
                0.00    0.00       1/1           get_max_pins_per_net [305]
                0.00    0.00       1/1           alloc_route_tree_timing_structs [267]
-----------------------------------------------
                0.00    0.00       1/1           check_netlist [271]
[269]    0.0    0.00    0.00       1         check_for_duplicate_block_names [269]
                0.00    0.00     139/139         get_next_hash [152]
                0.00    0.00     138/649         insert_in_hash_table [107]
                0.00    0.00       1/2           alloc_hash_table [205]
                0.00    0.00       1/1           start_hash_table_iterator [321]
                0.00    0.00       1/2           free_hash_table [208]
-----------------------------------------------
                0.00    0.00       1/1           check_netlist [271]
[270]    0.0    0.00    0.00       1         check_for_multiple_sink_connections [270]
                0.00    0.00       1/171         my_calloc [151]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [238]
[271]    0.0    0.00    0.00       1         check_netlist [271]
                0.00    0.00     511/649         insert_in_hash_table [107]
                0.00    0.00     511/511         check_connections_to_global_fb_pins [110]
                0.00    0.00     138/138         get_num_conn [159]
                0.00    0.00     138/138         check_fb_conn [155]
                0.00    0.00     138/138         check_subblocks [158]
                0.00    0.00       1/2           alloc_hash_table [205]
                0.00    0.00       1/383841      my_malloc [70]
                0.00    0.00       1/437         alloc_matrix [130]
                0.00    0.00       1/2           free_hash_table [208]
                0.00    0.00       1/1           check_for_duplicate_block_names [269]
                0.00    0.00       1/1           check_for_multiple_sink_connections [270]
                0.00    0.00       1/430         free_matrix [132]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [10]
[272]    0.0    0.00    0.00       1         check_rr_graph [272]
                0.00    0.00   20292/20292       check_node [81]
                0.00    0.00   20292/20292       check_pass_transistors [82]
                0.00    0.00     220/220         rr_node_is_global_clb_ipin [146]
                0.00    0.00       3/171         my_calloc [151]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [254]
[273]    0.0    0.00    0.00       1         check_timing_graph [273]
-----------------------------------------------
                0.00    0.00       1/1           try_place [2]
[274]    0.0    0.00    0.00       1         compute_net_pin_index_values [274]
-----------------------------------------------
                0.00    0.00       1/1           try_place [2]
[275]    0.0    0.00    0.00       1         count_connections [275]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_str [279]
[276]    0.0    0.00    0.00       1         ezxml_new [276]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_file [278]
[277]    0.0    0.00    0.00       1         ezxml_parse_fd [277]
                0.00    0.00       1/1           ezxml_parse_str [279]
-----------------------------------------------
                0.00    0.00       1/1           XmlReadArch [244]
[278]    0.0    0.00    0.00       1         ezxml_parse_file [278]
                0.00    0.00       1/1           ezxml_parse_fd [277]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_fd [277]
[279]    0.0    0.00    0.00       1         ezxml_parse_str [279]
                0.00    0.00     431/431         ezxml_char_content [131]
                0.00    0.00     222/222         ezxml_open_tag [142]
                0.00    0.00     222/222         ezxml_close_tag [138]
                0.00    0.00     120/551         ezxml_decode [108]
                0.00    0.00       1/1           ezxml_new [276]
                0.00    0.00       1/1           ezxml_str2utf8 [280]
-----------------------------------------------
                0.00    0.00       1/1           ezxml_parse_str [279]
[280]    0.0    0.00    0.00       1         ezxml_str2utf8 [280]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[281]    0.0    0.00    0.00       1         freeArch [281]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [8]
[282]    0.0    0.00    0.00       1         free_and_reset_internal_structures [282]
                0.00    0.00       2/430         free_matrix [132]
-----------------------------------------------
                0.00    0.00       1/1           free_lookups_and_criticalities [287]
[283]    0.0    0.00    0.00       1         free_crit [283]
                0.00    0.00       1/4           free_chunk_memory [183]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [254]
[284]    0.0    0.00    0.00       1         free_fanout_counts [284]
                0.00    0.00     138/430         free_matrix [132]
-----------------------------------------------
                0.00    0.00       1/1           free_placement_structs [290]
[285]    0.0    0.00    0.00       1         free_fast_cost_update_structs [285]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph_levels [255]
[286]    0.0    0.00    0.00       1         free_int_list [286]
-----------------------------------------------
                0.00    0.00       1/1           try_place [2]
[287]    0.0    0.00    0.00       1         free_lookups_and_criticalities [287]
                0.00    0.00       1/1           free_crit [283]
                0.00    0.00       1/1           free_timing_graph [299]
                0.00    0.00       1/1           free_net_delay [288]
-----------------------------------------------
                0.00    0.00       1/1           free_lookups_and_criticalities [287]
[288]    0.0    0.00    0.00       1         free_net_delay [288]
                0.00    0.00       1/4           free_chunk_memory [183]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_timing_graph [254]
[289]    0.0    0.00    0.00       1         free_pin_mappings [289]
                0.00    0.00     138/430         free_matrix [132]
-----------------------------------------------
                0.00    0.00       1/1           try_place [2]
[290]    0.0    0.00    0.00       1         free_placement_structs [290]
                0.00    0.00       1/430         free_matrix [132]
                0.00    0.00       1/1           free_unique_pin_list [303]
                0.00    0.00       1/1           free_fast_cost_update_structs [285]
-----------------------------------------------
                0.00    0.00       1/1           free_routing_structs [293]
[291]    0.0    0.00    0.00       1         free_route_structs [291]
                0.00    0.00       2/3           free_ivec_vector [191]
-----------------------------------------------
                0.00    0.00       1/1           free_timing_driven_route_structs [298]
[292]    0.0    0.00    0.00       1         free_route_tree_timing_structs [292]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [8]
[293]    0.0    0.00    0.00       1         free_routing_structs [293]
                0.00    0.00       1/1           free_rr_node_route_structs [295]
                0.00    0.00       1/2           free_rr_graph [209]
                0.00    0.00       1/1           free_route_structs [291]
                0.00    0.00       1/1           free_trace_structs [300]
                0.00    0.00       1/1           free_timing_driven_route_structs [298]
-----------------------------------------------
                0.00    0.00       1/1           free_rr_graph [209]
[294]    0.0    0.00    0.00       1         free_rr_node_indices [294]
-----------------------------------------------
                0.00    0.00       1/1           free_routing_structs [293]
[295]    0.0    0.00    0.00       1         free_rr_node_route_structs [295]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [10]
[296]    0.0    0.00    0.00       1         free_sblock_pattern_lookup [296]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [10]
[297]    0.0    0.00    0.00       1         free_seg_details [297]
-----------------------------------------------
                0.00    0.00       1/1           free_routing_structs [293]
[298]    0.0    0.00    0.00       1         free_timing_driven_route_structs [298]
                0.00    0.00       1/1           free_route_tree_timing_structs [292]
-----------------------------------------------
                0.00    0.00       1/1           free_lookups_and_criticalities [287]
[299]    0.0    0.00    0.00       1         free_timing_graph [299]
                0.00    0.00       1/4           free_chunk_memory [183]
                0.00    0.00       1/3           free_ivec_vector [191]
-----------------------------------------------
                0.00    0.00       1/1           free_routing_structs [293]
[300]    0.0    0.00    0.00       1         free_trace_structs [300]
                0.00    0.00       1/479         free_traceback [113]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [10]
[301]    0.0    0.00    0.00       1         free_type_pin_to_track_map [301]
                0.00    0.00       3/3           free_matrix4 [192]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [10]
[302]    0.0    0.00    0.00       1         free_type_track_to_ipin_map [302]
                0.00    0.00       2/4           free_matrix3 [184]
-----------------------------------------------
                0.00    0.00       1/1           free_placement_structs [290]
[303]    0.0    0.00    0.00       1         free_unique_pin_list [303]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [8]
[304]    0.0    0.00    0.00       1         get_longest_segment_length [304]
-----------------------------------------------
                0.00    0.00       1/1           alloc_timing_driven_route_structs [268]
[305]    0.0    0.00    0.00       1         get_max_pins_per_net [305]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_load_seg_details [253]
[306]    0.0    0.00    0.00       1         get_seg_track_counts [306]
                0.00    0.00       2/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           try_place [2]
[307]    0.0    0.00    0.00       1         init_draw_coords [307]
-----------------------------------------------
                0.00    0.00       1/1           alloc_routing_structs [9]
[308]    0.0    0.00    0.00       1         init_route_structs [308]
                0.00    0.00       1/479         free_traceback [113]
                0.00    0.00       1/1           load_route_bb [310]
-----------------------------------------------
                0.00    0.00       1/1           try_place [2]
[309]    0.0    0.00    0.00       1         initial_placement [309]
                0.00    0.00     138/3022684     my_irand [67]
                0.00    0.00       5/383841      my_malloc [70]
                0.00    0.00       2/171         my_calloc [151]
-----------------------------------------------
                0.00    0.00       1/1           init_route_structs [308]
[310]    0.0    0.00    0.00       1         load_route_bb [310]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [8]
[311]    0.0    0.00    0.00       1         load_simplified_device [311]
                0.00    0.00     144/383841      my_malloc [70]
                0.00    0.00       1/437         alloc_matrix [130]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [238]
[312]    0.0    0.00    0.00       1         load_subblock_info_to_type [312]
                0.00    0.00     189/383841      my_malloc [70]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [238]
[313]    0.0    0.00    0.00       1         my_srandom [313]
-----------------------------------------------
                0.00    0.00       1/1           place_and_route [1]
[314]    0.0    0.00    0.00       1         post_place_sync [314]
-----------------------------------------------
                0.00    0.00       1/1           place_and_route [1]
[315]    0.0    0.00    0.00       1         print_place [315]
                0.00    0.00       1/2           my_fopen [212]
-----------------------------------------------
                0.00    0.00       1/1           SetupVPR [238]
[316]    0.0    0.00    0.00       1         read_netlist [316]
                0.00    0.00    3543/3774        my_atoi [99]
                0.00    0.00    3129/3302        FreeTokens [100]
                0.00    0.00    3126/3287        CountTokens [101]
                0.00    0.00    2943/2943        ReadLineTokens [102]
                0.00    0.00    2001/383841      my_malloc [70]
                0.00    0.00    1352/1359        my_strdup [103]
                0.00    0.00     414/414         get_type_by_name [133]
                0.00    0.00       1/2           my_fopen [212]
                0.00    0.00       1/1           sync_nets_to_blocks [322]
-----------------------------------------------
                0.00    0.00       1/1           alloc_and_assign_internal_structures [245]
[317]    0.0    0.00    0.00       1         reset_placement [317]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [8]
[318]    0.0    0.00    0.00       1         restore_original_device [318]
                0.00    0.00       1/430         free_matrix [132]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[319]    0.0    0.00    0.00       1         set_graphics_state [319]
-----------------------------------------------
                0.00    0.00       1/1           compute_delay_lookup_tables [8]
[320]    0.0    0.00    0.00       1         setup_chan_width [320]
                0.00    0.00       1/2           init_chan [210]
-----------------------------------------------
                0.00    0.00       1/1           check_for_duplicate_block_names [269]
[321]    0.0    0.00    0.00       1         start_hash_table_iterator [321]
-----------------------------------------------
                0.00    0.00       1/1           read_netlist [316]
[322]    0.0    0.00    0.00       1         sync_nets_to_blocks [322]
                0.00    0.00    1022/383841      my_malloc [70]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

